Date,Close,High,Low,Open,Volume
2015-03-09,28.244644165039062,28.784479856085543,27.78256368790519,28.42681027882651,354114000
2015-03-10,27.660375595092773,28.262412309033678,27.502646569217422,28.08246823773491,275426400
2015-03-11,27.15608787536621,27.718136880404018,27.12720848319452,27.713694548877402,275756000
2015-03-12,27.647050857543945,27.747021124712568,27.020576957239324,27.17164166982553,193450800
2015-03-13,27.455989837646484,27.858089404925604,27.231615699468243,27.635935584623006,207309200
2015-03-16,27.758127212524414,27.758127212524414,27.296048420518424,27.520422623715213,143497200
2015-03-17,28.222429275512695,28.284632091074627,27.913635516187682,27.969173986496493,204092400
2015-03-18,28.540111541748047,28.693398273706446,28.073588695017833,28.213545040566977,261083600
2015-03-19,28.324617385864258,28.71338664410161,28.30240233865916,28.602309713176652,183238000
2015-03-20,27.96917152404785,28.52455448333958,27.80477814097911,28.491232760007673,274780400
2015-03-23,28.260194778442383,28.40237312558268,28.106908059378792,28.240201742859963,150838800
2015-03-24,28.144670486450195,28.444576136086017,28.115789402561358,28.264633763244095,131369200
2015-03-25,27.409345626831055,28.173555530969583,27.409345626831055,28.11135271456754,206620800
2015-03-26,27.60039710998535,27.74257545518956,27.236064888537122,27.27161032228796,190291600
2015-03-27,27.380464553833008,27.702586988271232,27.304933051374206,27.673707595254548,158184800
2015-03-30,28.07358741760254,28.080251763054054,27.54708209323727,27.55819046558957,188398800
2015-03-31,27.642606735229492,28.100243175381227,27.62705603177481,28.01138128639751,168362400
2015-04-01,27.602615356445312,27.795889812565672,27.347138094649253,27.729242980827802,162485600
2015-04-02,27.840320587158203,27.893637036917603,27.589287345262466,27.77589576687005,128880400
2015-04-06,28.291296005249023,28.32684143925686,27.620392039897094,27.65149344720416,148776000
2015-04-07,27.99360466003418,28.462347683151513,27.986940316302068,28.35571479363924,140049200
2015-04-08,27.90252685546875,28.08025063657794,27.762570521902486,27.958065325202924,149316800
2015-04-09,28.11579132080078,28.1202353470404,27.693700352605102,27.9580622872825,129936000
2015-04-10,28.235754013061523,28.260191072168222,27.826991742366516,27.980276746427457,160752000
2015-04-13,28.18021583557129,28.56232242775019,28.126899385571637,28.517888945434937,145460400
2015-04-14,28.058032989501953,28.2779648347118,27.971393120331427,28.213540012397917,102098400
2015-04-15,28.1646671295166,28.242420644379937,27.99360939681727,28.082471283046583,115881600
2015-04-16,28.029151916503906,28.23575507267787,28.015823227363466,28.053588976527664,113476000
2015-04-17,27.71369743347168,28.022491201146448,27.649272602783466,27.891421221225347,207828000
2015-04-20,28.346830368041992,28.462349622032768,27.806996455276874,27.895858332523268,188217200
2015-04-21,28.19355010986328,28.48012712747022,28.140231957606513,28.457913773045995,129740400
2015-04-22,28.57343292236328,28.628971396175867,28.06247998022732,28.211322683269117,150618000
2015-04-23,28.80668830871582,28.973303690350882,28.46679320136418,28.50233862966466,183083600
2015-04-24,28.94220542907715,29.019960638198242,28.70894319151285,28.9888592325096,178103600
2015-04-27,29.468717575073242,29.57535390255076,29.135486678755942,29.393186052126648,387816800
2015-04-28,29.004405975341797,29.8885773449825,28.784475834361594,29.87080802009011,475696000
2015-04-29,28.57786750793457,29.23322060444944,28.502336022055204,28.91554226629887,253544400
2015-04-30,27.802562713623047,28.577879399958032,27.675935050268052,28.577879399958032,332781600
2015-05-01,28.64674186706543,28.90888520558984,27.835881568938238,28.013603654255334,234050400
2015-05-04,28.59119987487793,29.00662988028145,28.493451638312393,28.768923633197197,203953200
2015-05-05,27.946958541870117,28.535664962892916,27.942514515164522,28.469018121505634,197085600
2015-05-06,27.77145767211914,28.15800495791627,27.404903422444445,28.11579517734717,288564000
2015-05-07,27.943227767944336,28.126154782564676,27.666605100388406,27.833916456516,175763600
2015-05-08,28.469701766967773,28.469701766967773,28.132847750663366,28.260004316794557,222201600
2015-05-11,28.17970085144043,28.45632188486244,28.025773821416944,28.418398376647236,168143200
2015-05-12,28.079315185546875,28.304626645579297,27.84507854462574,28.019082128405064,192640000
2015-05-13,28.11054039001465,28.373777003589282,28.079309071622678,28.141771708406623,138776800
2015-05-14,28.766395568847656,28.766395568847656,28.367080670413454,28.422851116806708,180814000
2015-05-15,28.726242065429688,28.886861221033353,28.60131681195081,28.79316728092419,152832000
2015-05-18,29.04302215576172,29.161255245868418,28.634782024202263,28.63924461362847,203531600
2015-05-19,29.016252517700195,29.196948238276978,28.920325569814313,29.154562149952394,178532800
2015-05-20,29.014020919799805,29.21925578540813,28.853401737330955,29.000636555253806,145819600
2015-05-21,29.31072235107422,29.36426321724016,28.962715230892304,29.016256097058246,158921600
2015-05-22,29.567262649536133,29.663189601300626,29.312949513264282,29.35756860001525,182384000
2015-05-26,28.91586685180664,29.649808007569362,28.804325932422774,29.58065318218476,282790400
2015-05-27,29.455720901489258,29.504799172350534,29.011790275005385,29.076482502617996,183332800
2015-05-28,29.397733688354492,29.43565720439984,29.246039624173115,29.415580649545205,122933200
2015-05-29,29.063100814819336,29.324106149911614,28.978328629351232,29.275027874530984,203538000
2015-06-01,29.121097564697266,29.310718462078576,29.01178965788815,29.06309752034872,128451200
2015-06-02,28.991710662841797,29.147867233632002,28.848938454696757,28.969401122461218,134670400
2015-06-03,29.027400970458984,29.210329669290964,28.978322705111765,29.147867041386856,123934000
2015-06-04,28.857868194580078,29.130028323353766,28.75748204307215,28.906946473798865,153800400
2015-06-05,28.69947052001953,28.931477484587052,28.634778299566968,28.889091400447338,142507200
2015-06-08,28.509857177734375,28.824403359791514,28.293467540769548,28.755245136506716,210699200
2015-06-09,28.425086975097656,28.572321802981325,28.0235406937391,28.2644677817625,224301600
2015-06-10,28.75078582763672,28.853401557823254,28.521010125158224,28.536625784357813,156349200
2015-06-11,28.68608856201172,29.040787815926894,28.66154942724008,28.81770601035133,141563600
2015-06-12,28.369319915771484,28.628095692036958,28.355935548716214,28.596864367588303,147544800
2015-06-15,28.31354331970215,28.384929431838998,28.04361452999784,28.130616300977774,175955600
2015-06-16,28.465238571166992,28.52100902357993,28.19084889840366,28.33808200774466,125976400
2015-06-17,28.398317337036133,28.527703503552477,28.273390356222063,28.492011296162225,131672400
2015-06-18,28.527700424194336,28.62362566779641,28.38046731888597,28.382698613475533,141628800
2015-06-19,28.242158889770508,28.514318990371574,28.197543205269692,28.489779853302345,218867600
2015-06-22,28.46746826171875,28.56785438961377,28.34923518158224,28.440697833356523,136157200
2015-06-23,28.33808135986328,28.46746921497815,28.304618748784733,28.438469193098925,121075600
2015-06-24,28.579008102416992,28.956016870163037,28.358157608035224,28.378234152079482,221123600
2015-06-25,28.44293212890625,28.822170543166646,28.44293212890625,28.746323541106253,127752400
2015-06-26,28.2756290435791,28.55225010559707,28.222089867506526,28.480863970173733,176267200
2015-06-29,27.780376434326172,28.213155673337432,27.76922336545233,27.987842577545283,196645600
2015-06-30,27.981151580810547,28.135078574808336,27.853995016806024,28.012382898146452,177482800
2015-07-01,28.242158889770508,28.318007595797013,28.106078839469976,28.309084118500998,120955200
2015-07-02,28.206464767456055,28.26223522028511,28.05699866037003,28.20423347278873,108844000
2015-07-06,28.10830307006836,28.159612626130443,27.851758693715617,27.871836938080378,112241600
2015-07-07,28.039154052734375,28.141771484058385,27.610835671669097,28.083769735230312,187787200
2015-07-08,27.3431396484375,27.804918965307255,27.336447465899855,27.769226757780043,243046400
2015-07-09,26.78543472290039,27.675530730197355,26.595815511598627,27.62868375107428,314380000
2015-07-10,27.501529693603516,27.62868627770291,27.039750340613136,27.202600837011023,245418000
2015-07-13,28.03246307373047,28.054770915935904,27.73353254184397,27.891920434075615,165762000
2015-07-14,28.02130889892578,28.19085156686366,27.8941523234672,28.11723415423519,127072400
2015-07-15,28.29123306274414,28.36485046328007,28.014612114584335,28.04584342960339,134596800
2015-07-16,28.668245315551758,28.68163308494207,28.40947127265685,28.49647305192128,144889600
2015-07-17,28.91586685180664,28.91586685180664,28.623630187654307,28.795404156613902,184658800
2015-07-20,29.462413787841797,29.66318603827153,29.156789419308453,29.217022456020572,235600800
2015-07-21,29.16794776916504,29.652034906839845,29.072024221109125,29.636420949603064,307025600
2015-07-22,27.934301376342773,27.996764003795565,27.21374646227475,27.21374646227475,461802400
2015-07-23,27.920923233032227,28.351469539872234,27.898613687990725,28.15292684325403,203998000
2015-07-24,27.773685455322266,28.050306424266896,27.639836709186422,27.95661247216972,168649200
2015-07-27,27.387760162353516,27.575149816344606,27.242758309859674,27.45914629197403,177822000
2015-07-28,27.523836135864258,27.642070937846118,27.338679506679952,27.523836135864258,134472400
2015-07-29,27.43683433532715,27.55060654742132,27.276215142248162,27.47252824577996,148046800
2015-07-30,27.298524856567383,27.343140542930758,27.151290028005434,27.28737008398687,134513200
2015-07-31,27.059823989868164,27.358752795623563,26.972822220910746,27.349829319066504,171540000
2015-08-03,26.421815872192383,27.343143335322537,26.21657926881499,27.104445814745112,279904000
2015-08-04,25.574100494384766,26.256730339924655,25.26401689121604,26.194267700722214,496554400
2015-08-05,25.743642807006836,26.198729931797953,25.007472107672537,25.197091317507358,397250400
2015-08-06,25.799663543701172,26.10666963037693,25.573332274014806,25.987901363976874,211612000
2015-08-07,25.887062072753906,26.05064970055352,25.658489382480674,25.676417121630855,154681600
2015-08-10,26.8282470703125,26.888751051054925,26.11339430736292,26.11339430736292,219806400
2015-08-11,25.432153701782227,26.48314379074808,25.39629993693712,26.400229288163885,388331200
2015-08-12,25.824312210083008,25.86464876132336,24.567158357722324,25.217024256735492,404870000
2015-08-13,25.80414581298828,26.084260288357925,25.667449812233247,26.00358718267682,194143200
2015-08-14,25.98565673828125,26.064088441275725,25.54867888610996,25.61814672166465,171718000
2015-08-17,26.254573822021484,26.364378232100474,25.882580929145096,26.00359060358621,163538800
2015-08-18,26.106674194335938,26.317320867981202,25.99686977729429,26.09098784904427,138242800
2015-08-19,25.77277183532715,26.1111488736232,25.698821207216227,26.017030824945476,193146000
2015-08-20,25.24391746520996,25.62487247693871,25.01534309042622,25.56436850107426,274006400
2015-08-21,23.699928283691406,25.07585058188817,23.67527807072019,24.746435653712144,513102000
2015-08-24,23.10832405090332,24.38116427748664,20.616425097540755,21.25956853943907,648825200
2015-08-25,23.24726104736328,24.898816679691027,23.19347954452205,24.898816679691027,414406400
2015-08-26,24.580604553222656,24.625422182789382,23.54081981819115,23.997965110757313,387098400
2015-08-27,25.304426193237305,25.376135445724387,24.654560130876177,25.149804132686572,338464400
2015-08-28,25.387338638305664,25.391819718233755,24.99517832179051,25.13635542024998,212657600
2015-08-31,25.268566131591797,25.66520746167961,25.09825605819991,25.104978531809078,224917200
2015-09-01,24.139150619506836,25.071370909817738,24.05847749605796,24.683693347945017,307383600
2015-09-02,25.174442291259766,25.174442291259766,24.4551086670713,24.701610724002983,247555200
2015-09-03,24.732988357543945,25.273048177563375,24.659037725648208,25.208061414050434,212935600
2015-09-04,24.486488342285156,24.75091649826802,24.316179957517583,24.419261888197923,199985200
2015-09-08,25.167726516723633,25.223749415539015,24.721784720864484,25.0422357704758,219374400
2015-09-09,24.68368911743164,25.550922481347587,24.59853321856181,25.4926598985961,340043200
2015-09-10,25.225994110107422,25.38509895839421,24.62766988281413,24.710582689709778,251571200
2015-09-11,25.59349822998047,25.59349822998047,25.044474562517546,25.051197036127483,199662000
2015-09-14,25.839994430541992,26.194059467218047,25.73915392336541,26.12459163826008,233453600
2015-09-15,26.0573673248291,26.113390216982477,25.640556870433343,25.978935617750974,173364800
2015-09-16,26.086496353149414,26.115627637150148,25.86912729112387,26.05064088697984,148694000
2015-09-17,25.528512954711914,26.104428259816004,25.483695321581934,25.918433543611794,256450400
2015-09-18,25.42319107055664,25.61367029631348,25.069127645614433,25.1453179681706,297141200
2015-09-21,25.817594528198242,25.853450006925726,25.470253553863213,25.472493239021183,200888000
2015-09-22,25.4119873046875,25.58677847585552,25.214785606193775,25.407504515349082,201384800
2015-09-23,25.618146896362305,25.707783861688494,25.389574258979287,25.463523173916702,143026800
2015-09-24,25.770530700683594,25.88257648633874,25.181170483623408,25.378370450890582,200878000
2015-09-25,25.705549240112305,26.149251395054904,25.550925476927503,26.093228490675873,224607600
2015-09-28,25.196857452392578,25.674171895678256,25.196857452392578,25.51282568676956,208436000
2015-09-29,24.439434051513672,25.43664288920557,24.170524763643698,25.28426050349697,293461600
2015-09-30,24.717300415039062,24.995173478183187,24.36547672478694,24.688167417260352,265892000
2015-10-01,24.555957794189453,24.564921663298826,24.047268907752663,24.441670600148974,255716400
2015-10-02,24.735233306884766,24.876412126857616,24.101055298395757,24.20413724221264,232079200
2015-10-05,24.82486915588379,24.957084099471995,24.441672694460394,24.623186357849537,208258800
2015-10-06,24.943628311157227,25.039987739970822,24.598527140747667,24.79124599837486,192787200
2015-10-07,24.82486915588379,25.046719378879786,24.51786473357705,25.039996903892536,187062400
2015-10-08,24.538034439086914,24.692658216897698,24.248956019984966,24.692658216897698,247918400
2015-10-09,25.125152587890625,25.161006357395998,24.53579054393031,24.650077746740173,211064400
2015-10-12,25.008617401123047,25.266323033422697,24.972763641064162,25.261841954546423,121868800
2015-10-13,25.05120086669922,25.199100437782125,24.802459046998475,24.833831735097373,132197200
2015-10-14,24.6971378326416,24.990697314846262,24.55147793418035,24.939157198421825,177849600
2015-10-15,25.066883087158203,25.12066458509717,24.7598770216274,24.858477859251334,150694000
2015-10-16,24.883129119873047,25.098256830400224,24.76884193595193,25.048956409505504,156930400
2015-10-19,25.037752151489258,25.04223323067941,24.67472318849822,24.829346920645275,119036800
2015-10-20,25.494897842407227,25.584534814719742,24.83382837725812,24.95035524448626,195871200
2015-10-21,25.49265480041504,25.90050134652756,25.479208145045014,25.546436292846685,167180800
2015-10-22,25.882579803466797,25.882579803466797,25.568851221488128,25.62039304175565,166616400
2015-10-23,26.684825897216797,26.718439976330387,26.068574048972295,26.151486839811653,237467600
2015-10-26,25.833280563354492,26.471941310810404,25.75260744686708,26.460737756104727,265335200
2015-10-27,25.669692993164062,26.115634790275454,25.54420053688064,25.8601705077346,279537600
2015-10-28,26.72740364074707,26.73412782469506,26.00806982979809,26.203030131893545,342205600
2015-10-29,27.00975799560547,27.04561346922825,26.503310543623737,26.599669991881104,204909200
2015-10-30,26.778945922851562,27.164383744411797,26.76774065909424,27.112841924684606,197461200
2015-11-02,27.15542221069336,27.195758770132144,26.80359844046524,27.07026801173741,128813200
2015-11-03,27.466907501220703,27.67307136407972,27.04785559133018,27.06802472448119,182076000
2015-11-04,27.339174270629883,27.747020900378182,27.254020081010584,27.592397154535842,179544400
2015-11-05,27.21314811706543,27.611489079385166,27.04661097037331,27.422445474300787,158210800
2015-11-06,27.244651794433594,27.41343990989622,27.145630600923205,27.255905022265036,132169200
2015-11-09,27.134380340576172,27.413442907899615,27.01735465653785,27.222150032855332,135485600
2015-11-10,26.279184341430664,26.57175110364436,26.119398460129865,26.308442047852964,236511600
2015-11-11,26.13064956665039,26.4254655769582,25.928103495178785,26.1891632577425,180872000
2015-11-12,26.042875289916992,26.290430792668833,26.027121804750998,26.164402911340865,130102400
2015-11-13,25.28220558166504,26.00912040774217,25.26645209463557,25.925850995157077,183249600
2015-11-16,25.696306228637695,25.709808730253343,24.980644453978773,25.066163159214113,152426800
2015-11-17,25.58602523803711,25.892094454265113,25.502755826401113,25.862836752257206,110467600
2015-11-18,26.396209716796875,26.441219192006294,25.993368560767326,26.051882252140704,186698800
2015-11-19,26.731523513793945,26.94982298092741,26.276921827341273,26.474965837389846,173183200
2015-11-20,26.84856605529785,26.9880964780301,26.74729214650655,26.826059597565344,137148400
2015-11-23,26.499736785888672,26.945338210890085,26.407465116019043,26.84181331206017,129930000
2015-11-24,26.754043579101562,26.85981774995822,26.3579553319384,26.40521580289531,171212800
2015-11-25,26.562746047973633,26.83280804222794,26.537990322241956,26.828306064639612,85553200
2015-11-27,26.51323699951172,26.64826886737804,26.465976532559118,26.62126215040447,52185600
2015-11-30,26.623510360717773,26.873316886396125,26.49973173375955,26.55374344506798,156721200
2015-12-01,26.407461166381836,26.738286131114823,26.299437739327033,26.72478363198333,139409600
2015-12-02,26.168914794921875,26.580758297623625,26.12390530788423,26.407468166824764,133546400
2015-12-03,25.925857543945312,26.28368929257516,25.70530866982279,26.229677568688263,166278000
2015-12-04,26.787803649902344,26.83731511393135,25.905604688845578,25.946113912414603,231108000
2015-12-07,26.619009017944336,26.97458970295678,26.513234864567096,26.77654561210243,128336800
2015-12-08,26.607755661010742,26.69102335444192,26.299435460545904,26.44796808912663,137238000
2015-12-09,26.020374298095703,26.486229388709443,25.898846659196288,26.474976161829343,185445600
2015-12-10,26.144149780273438,26.317439849550986,25.99561715217966,26.114893795785594,116850800
2015-12-11,25.47124481201172,25.96860678023174,25.39697764992883,25.923597315515394,187544800
2015-12-14,25.313718795776367,25.358728276188195,24.708331497328068,25.24620285815701,257274800
2015-12-15,24.865863800048828,25.385732344645458,24.834356823649205,25.192188508475535,213292400
2015-12-16,25.057153701782227,25.20343705615663,24.485526216013525,24.996390745011965,224954000
2015-12-17,24.526037216186523,25.261952585008626,24.526037216186523,25.210190144944047,179091200
2015-12-18,23.862138748168945,24.647565648243024,23.812627291848816,24.51028622435749,385813200
2015-12-21,24.154712677001953,24.163714918732097,23.758622625885824,24.14345944558876,190362400
2015-12-22,24.1322021484375,24.2424765784534,23.95666105226723,24.170460378871354,131157600
2015-12-23,24.442764282226562,24.496775986299763,24.125441872169134,24.141195357398864,130629600
2015-12-24,24.312240600585938,24.53054017780593,24.294236122320022,24.53054017780593,54281600
2015-12-28,24.039928436279297,24.235723267087668,23.895896049363305,24.213216811568333,106816800
2015-12-29,24.472023010253906,24.627308608515364,24.04892813303589,24.07143286917491,123724800
2015-12-30,24.152454376220703,24.463023895390158,24.12094739820358,24.43601889537635,100855200
2015-12-31,23.688852310180664,24.087191548411436,23.58982938942201,24.08269128701408,163649200
2016-01-04,23.709104537963867,23.71360651607352,22.955184602744627,23.09246574606234,270597600
2016-01-05,23.114967346191406,23.821626717292084,23.04745313673035,23.799121980805065,223164000
2016-01-06,22.66261100769043,23.03844708450596,22.475820180471928,22.631104038424606,273829600
2016-01-07,21.706140518188477,22.53432720827191,21.701640259422017,22.20800436218225,324377600
2016-01-08,21.820926666259766,22.30478625858172,21.775917190369956,22.178758352489098,283192000
2016-01-11,22.17426109313965,22.293537774929717,21.90645001870411,22.27328402156996,198957600
2016-01-12,22.496078491210938,22.660366336017216,22.244020968919553,22.628859360355968,196616800
2016-01-13,21.917695999145508,22.77288967617828,21.89744225248481,22.577094873452022,249758400
2016-01-14,22.397056579589844,22.613106875133813,21.546364765015802,22.04597785408347,252680400
2016-01-15,21.859188079833984,21.989717982749493,21.460848837421395,21.649890724125214,319335600
2016-01-19,21.75341796875,22.201268720326865,21.49235813478439,22.14725699216228,212350800
2016-01-20,21.782669067382812,22.09774055868971,21.024247186087106,21.40233263225508,289337600
2016-01-21,21.67238998413086,22.027968898210855,21.366320797504212,21.84342733424489,208646000
2016-01-22,22.82465362548828,22.833655864278438,22.13824965850337,22.196761635137154,263202000
2016-01-25,22.379053115844727,22.84940848500449,22.32729067401783,22.847157496142078,207178000
2016-01-26,22.502826690673828,22.70312174465863,22.07072961131343,22.48932419350668,300308000
2016-01-27,21.02424430847168,21.74665713553977,21.006239833260953,21.6138779941135,533478800
2016-01-28,21.175025939941406,21.271797838875077,20.79244032108797,21.10751173973256,222715200
2016-01-29,21.90643882751465,21.90643882751465,21.233537576628017,21.332560454471203,257666000
2016-02-01,21.701650619506836,21.764664574323376,21.46984854985964,21.710652858337983,163774000
2016-02-02,21.262798309326172,21.61387697436504,21.217787123422998,21.474344873566967,149428800
2016-02-03,21.683645248413086,21.79391966479839,21.172780664055452,21.37982699763643,183857200
2016-02-04,21.857873916625977,22.023053229116783,21.5388313080044,21.69043312718145,185886800
2016-02-05,21.27409553527832,21.930284768598725,21.199427077260204,21.839775611189257,185672400
2016-02-08,21.498096466064453,21.65422292323938,21.052340489549316,21.072704134534725,216085600
2016-02-09,21.493574142456055,21.7085335517024,21.253726404495982,21.33518445254245,177324800
2016-02-10,21.33066177368164,21.801307972120107,21.292195946026556,21.7040109380806,169374400
2016-02-11,21.201688766479492,21.432487206495896,20.95052667215973,21.222054147101463,200298800
2016-02-12,21.267303466796875,21.382702662950162,21.0455578874008,21.31255889975809,161405600
2016-02-16,21.86693000793457,21.914446929611888,21.407598038735156,21.500368678299818,196231600
2016-02-17,22.201814651489258,22.222178307800206,21.756058427060474,21.87371913604531,179452800
2016-02-18,21.78093719482422,22.3760317691853,21.742469653434018,22.364717481779145,156084000
2016-02-19,21.73116111755371,21.894077218998742,21.676856325844767,21.722110031215855,141496800
2016-02-22,21.921234130859375,21.92576053829812,21.70401318440241,21.792259139953092,137123200
2016-02-23,21.425701141357422,21.835253002769754,21.394023192205015,21.812626142849286,127770400
2016-02-24,21.744735717773438,21.808091592422585,21.115699924731025,21.265040251819542,145022800
2016-02-25,21.894071578979492,21.894071578979492,21.55240049459386,21.73341872208343,110330800
2016-02-26,21.928020477294922,22.179180810555707,21.853350302540388,21.993637838519774,115964400
2016-02-29,21.87824058532715,22.226699678106144,21.869189498022948,21.91670641163121,140865200
2016-03-01,22.747119903564453,22.80142469069322,22.043413968591395,22.095457279065084,201628400
2016-03-02,22.796905517578125,22.828583461581438,22.545743442752926,22.742600717332223,132678400
2016-03-03,22.966609954833984,23.014126871720247,22.72902364408416,22.758440111431735,147822800
2016-03-04,23.308277130126953,23.475717911864166,22.937191221240052,23.16346320111344,184220400
2016-03-07,23.050331115722656,23.267552046038453,22.844422750525865,23.16799180560761,143315600
2016-03-08,22.860261917114258,23.02544125138635,22.717711165909574,22.80369391208277,126247600
2016-03-09,22.8806209564209,22.98470584967883,22.688288411554122,22.92361145443563,108806800
2016-03-10,22.89193344116211,23.13404436573756,22.661136804946963,22.94623995370993,134054400
2016-03-11,23.138578414916992,23.14310309596492,22.966611187679444,23.134052007550462,109632800
2016-03-14,23.197406768798828,23.28565444495634,23.029965957093875,23.059382424585884,100304400
2016-03-15,23.663532257080078,23.79929514671456,23.498352895040277,23.523242959543794,160270800
2016-03-16,23.978038787841797,24.054970422113335,23.665782392387264,23.670308798119695,153214000
2016-03-17,23.939577102661133,24.091178920822344,23.749507734406702,23.876219495697473,137682800
2016-03-18,23.966733932495117,24.0979721292998,23.801556310929445,24.061767774463203,176820800
2016-03-21,23.964473724365234,24.358186609314124,23.79024327854342,23.968998405800136,142010800
2016-03-22,24.147748947143555,24.276723922528895,23.806077732017386,23.81512881948704,129777600
2016-03-23,24.014244079589844,24.2269402884613,23.962202492090338,24.09344065187563,102814000
2016-03-24,23.910160064697266,24.041398229347966,23.73366819390685,23.86490635855755,104532000
2016-03-28,23.801555633544922,24.02782766587806,23.772139164497705,23.98483542731281,77645600
2016-03-29,24.364973068237305,24.389863130469006,23.731410672679043,23.733673876423374,124760400
2016-03-30,24.79035758972168,24.984951630731874,24.573136695962944,24.584450985496314,182404400
2016-03-31,24.66138458251953,24.867292929364638,24.63649452463016,24.826563900665512,103553600
2016-04-01,24.887659072875977,24.88992227645211,24.48263194867367,24.613870134993224,103496000
2016-04-04,25.14334487915039,25.38545584641617,24.95101230102027,24.98495344576784,149424800
2016-04-05,24.846927642822266,25.055099193778993,24.758681701370815,24.779047078954108,106314800
2016-04-06,25.107139587402344,25.111665993901667,24.70890040505678,24.94196200286057,105616400
2016-04-07,24.5595645904541,24.984955355017746,24.46453075895347,24.87860723229722,127207600
2016-04-08,24.58671760559082,24.837877950218115,24.475843076973312,24.64328560848277,94326800
2016-04-11,24.668174743652344,25.02794815142914,24.625184233953128,24.656862178497185,117630000
2016-04-12,24.989473342895508,25.003049106730835,24.586709570147267,24.74057283046198,108929200
2016-04-13,25.351512908935547,25.419393467312176,25.070936136412072,25.070936136412072,133029200
2016-04-14,25.365093231201172,25.43071232450725,25.1908645344577,25.256483627763778,101895600
2016-04-15,24.855981826782227,25.410349328859326,24.82883028837945,25.367357091296842,187756000
